cv_rmse,test_source_rmse,test_target_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dev_size_importance,test_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,trfm_comet_mean_importance,small100_noft_comet_mean_importance,small100_ft_comet_mean_importance,nllb_noft_comet_mean_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
0.0390416098367923,0.0271288576187242,0.0203799644408661,0.16787413,0.02609257,0.021349242,0.029991796,0.04024636,0.034623474,0.027322862,0.07419896,0.010171878,0.041401923,0.036080964,0.02104221,0.019068751,0.036579244,0.01715706,0.011732718,0.020392329,0.007177745,0.07178936,0.006122144,0.017289165,0.06375794,0.0025165465,0.0027742586,0.008570531,0.010502157,0.012339023,0.036330927,0.0053448398,0.0029901222,0.04586395,0.01088004,0.0030937814,0.016159253,,,0.041171707,,0.0355673229468243,3350.0,0.0004005106347175,0.001283543709895,0.0030610926645832,plt,False,True,True,False,True,False,False
0.0355961875773181,0.0484267218169532,0.0289825798294075,0.15852816,0.027192777,0.022445295,0.06741603,0.0339989,0.019197293,0.032016724,0.057986308,0.030603189,0.05028965,0.029476186,0.02039769,0.015954623,0.0403421,0.01285859,0.01201017,0.019942,0.014214811,0.06597192,0.016178284,0.008804194,0.042346913,0.002745497,0.0029850565,0.010900471,0.011657273,0.011697923,0.036258355,0.0068152607,0.0035972774,0.04480891,0.0035947836,0.0053526186,0.018953407,,0.04246139,,,0.0331503540932613,3750.0,0.0003713115574135,0.0038446079478986,0.0068643572880908,plt,False,True,True,False,False,True,False
0.0317035733756966,0.0034842265638473,0.0110555584712614,0.15265045,0.014125179,0.016065804,0.023450946,0.048242506,0.050751783,0.0070109204,0.063217744,0.0016152896,0.045062065,0.024330864,0.0058356547,0.012014536,0.04885882,0.0034938809,0.016768709,0.01883106,0.0034664231,0.089331135,0.003398144,0.0016485242,0.027561372,0.0026562244,0.0025130925,0.006169001,0.0069029303,0.0028601314,0.042033322,0.0066964785,0.0029317616,0.04911574,0.0041638454,0.0023979929,0.0781509,,,,0.115676776,0.0362940599558114,4650.0,0.0005171026694309,0.0005935743131701,0.0021393998167262,plt,False,True,True,False,False,False,True
0.0284382184261084,0.1522864660384974,0.2539249198437959,0.17579362,0.004006284,0.008557193,0.06502587,0.12767343,0.014162359,0.0058096745,0.0662473,0.004107749,0.03925724,0.038412746,0.0032245622,0.020500002,0.0228188,0.00230589,0.009251544,0.0046678456,0.00094406446,0.024093837,0.0133403195,0.0023288077,0.029020067,0.0015282222,0.002330366,0.0089683365,0.003517298,0.0010783884,0.021746319,0.0035919466,0.0011828167,0.06414421,0.0022882868,0.0011707225,0.0006200759,0.012159819,0.009933222,0.020034011,0.16415676,0.0225379551757698,3950.0,0.0005309031335715,0.0019741555153317,0.0008086473615359,deu,False,True,True,True,True,True,True
0.0485971454299612,0.1420781698958937,0.2476023916054955,0.21548566,0.015732419,0.02507557,0.04499749,0.09755335,0.011243338,0.09462769,,,0.053207148,0.091681585,0.034649078,0.020239737,0.039093602,0.030737888,0.038779385,0.011603096,0.029282177,0.048656058,0.03279952,0.024257135,0.028984949,0.004378501,0.0069345273,,,,,,,,,,,,,,,0.0328676045792785,3700.0,0.0010361534597251,0.0023457052048312,0.0057016052886157,deu,True,False,False,False,False,False,False
0.0472780012746411,0.1020556079966547,0.2017769075812188,0.20053168,,,,,,,0.052227676,0.031289257,0.046810172,0.071563005,0.03892544,0.024153855,0.029151056,0.03744495,0.059120674,0.008667963,0.04175792,0.056801714,0.035866015,0.025921306,0.045133192,0.0051853927,0.0049334387,0.00690817,0.013563298,0.024265088,0.023465298,0.018574659,0.005879813,0.063797645,0.0073973546,0.009467853,0.011196095,,,,,0.0325753700979812,3050.0,0.000501529401352,0.0021098336629888,0.0034286837727762,deu,False,True,False,False,False,False,False
0.1315600370406145,0.1854522944703909,0.2748838518116044,,0.0113102,0.048393957,0.07462849,0.28125343,0.08383109,0.5005828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0318711275600385,3900.0,0.0002384390006378,0.0003494643917636,0.0006532333750566,deu,False,False,True,False,False,False,False
0.0437542016881646,0.1412325385516876,0.2611559714564088,0.14526962,0.012098445,0.022669185,0.05885846,0.07555073,0.008686303,0.07385581,0.051053066,0.02354434,0.034619153,0.055872034,0.028841669,0.029305616,0.019535976,0.028398043,0.021068994,0.007720565,0.030805051,0.036727466,0.022016514,0.016336644,0.04837312,0.002678762,0.0044434587,0.005314411,0.007926956,0.01854922,0.019344624,0.011997521,0.004427626,0.051855553,0.005290305,0.0061399746,0.010824798,,,,,0.0264358307688327,3650.0,0.0009410830874764,0.0023321461156335,0.0038965501690618,deu,False,True,True,False,False,False,False
0.0416590013523845,0.1609479755227007,0.2671428276294384,0.15208593,0.009254934,0.025037834,0.041872382,0.09280371,0.0064792708,0.08593351,0.056831576,0.021871524,0.035948988,0.027469212,0.027344251,0.017611321,0.035563946,0.026732024,0.01798119,0.005697242,0.033763945,0.032413773,0.02530845,0.014095649,0.02902872,0.0031567805,0.003010373,0.010002245,0.0059267078,0.016630063,0.023252089,0.008039922,0.0037825648,0.060429532,0.0066839955,0.0035728966,0.010580738,0.023802686,,,,0.0340557966724728,4150.0,0.0006834859079547,0.0012316595355032,0.0025066794402174,deu,False,True,True,True,False,False,False
0.0396736416522922,0.1612263626485672,0.2669673618448404,0.17945138,0.0029336507,0.027027804,0.04170856,0.105742194,0.0046934923,0.0429816,0.06050653,0.016508434,0.04917444,0.02704453,0.021676982,0.015372108,0.029158387,0.019416442,0.009675287,0.008618421,0.011605164,0.04638146,0.016449604,0.018522382,0.034226604,0.0027565504,0.002775769,0.008804922,0.008670688,0.010287034,0.032770324,0.006591418,0.0037483994,0.05889204,0.012572058,0.002903872,0.009767813,,,0.0505837,,0.045102783245863,3600.0,0.0007729518220812,0.0035302097308254,0.0038952392933912,deu,False,True,True,False,True,False,False
0.0355097700991354,0.1627591673027545,0.2547258232024055,0.168865,0.0203023,0.029248,0.07241287,0.09137933,0.014076929,0.018710386,0.054236453,0.034570176,0.050589632,0.037029073,0.029091042,0.019767098,0.037433237,0.015018046,0.011867927,0.0049539893,0.015768621,0.018722741,0.015836421,0.011072388,0.030428594,0.0016415361,0.0031539195,0.009289088,0.009357257,0.012646565,0.017759254,0.008169294,0.0029946582,0.06847544,0.004188702,0.005494778,0.0052460516,,0.050203264,,,0.0308664329208131,3950.0,0.0004109184470101,0.0043403925272856,0.0017014330164861,deu,False,True,True,False,False,True,False
0.0312795896087547,0.1516259598794435,0.2517145490917533,0.18780695,0.008536392,0.013864072,0.055500202,0.11717423,0.0055382876,0.0075748963,0.06147129,0.0038024946,0.055581708,0.027188152,0.011084591,0.01844573,0.035631817,0.004207029,0.009506815,0.003085777,0.005532397,0.025420586,0.021043744,0.004961,0.031907387,0.0014266882,0.0030531366,0.006867585,0.0076397927,0.0036397302,0.04372739,0.0060211523,0.0023913104,0.057809275,0.0056828046,0.0037391589,0.00043316185,,,,0.14270325,0.0383880987186382,4200.0,0.0007615401191082,0.0025784963459036,0.0030002838816537,deu,False,True,True,False,False,False,True
0.0278713997865806,0.0216664013864209,0.0286394738211836,0.16082123,0.027360778,0.015298518,0.016171781,0.05531613,0.08974549,0.0019014344,0.063295424,0.0022455873,0.04134133,0.034240045,0.0012192086,0.011814656,0.039317016,0.0016725545,0.017753106,0.014628282,0.0011863846,0.08352251,0.003116075,0.0014682658,0.023535052,0.0016350705,0.0010904131,0.007846226,0.004267433,0.0007707306,0.031046059,0.0031009126,0.00098102,0.057713084,0.0023136209,0.0010502889,0.027716119,0.0108548235,0.0060776686,0.014295243,0.12227043,0.0512326245220711,3800.0,0.0007479410050155,0.0011932927100602,0.0050817848530221,kaz,False,True,True,True,True,True,True
0.0495338002635489,0.0542311825067524,0.1311550186990004,0.18104091,0.031000689,0.02318606,0.040901136,0.054464143,0.023145642,0.06468432,,,0.03514339,0.12077485,0.033618532,0.03748785,0.04795142,0.025137845,0.03509834,0.013688454,0.020732015,0.09069185,0.025325408,0.01747087,0.06679139,0.0043030097,0.007361865,,,,,,,,,,,,,,,0.0429278936321686,3300.0,0.000771930915782,0.0045624970064954,0.0052331791688824,kaz,True,False,False,False,False,False,False
0.0472567964082763,0.0457021904410736,0.1032360713315847,0.17984928,,,,,,,0.06572375,0.023156593,0.07106777,0.04281684,0.03492084,0.02643533,0.034805834,0.030373985,0.04951385,0.011364868,0.029353997,0.075571075,0.024417644,0.023097074,0.08093654,0.0056227418,0.0057005035,0.0107068615,0.012557773,0.021790382,0.028958958,0.015471086,0.005790717,0.060760282,0.0076787025,0.011107879,0.010448857,,,,,0.041464649920913,3850.0,0.0007179211161748,0.0012378983487801,0.0012393514176896,kaz,False,True,False,False,False,False,False
0.1382861138315238,0.1343272522055136,0.163004763141711,,0.20496921,0.07104776,0.12831657,0.37449852,0.12296133,0.09820658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0393218914759542,4700.0,0.0001018693978261,0.001328097194099,0.0017924619873912,kaz,False,False,True,False,False,False,False
0.044414152188749,0.0874111917925371,0.1533878913568311,0.12738581,0.030600864,0.022886593,0.045135897,0.043403845,0.022612842,0.042621106,0.053231437,0.018471671,0.037764315,0.043317273,0.023845647,0.028143784,0.05051915,0.020382086,0.013580544,0.017141799,0.017629433,0.07482226,0.015269493,0.016690154,0.082299486,0.0030661535,0.0039575836,0.0040486758,0.007583177,0.016908377,0.033657312,0.010031361,0.004433701,0.047284298,0.004845752,0.0065873587,0.009840742,,,,,0.0317600198356833,3100.0,0.0006612061278842,0.0045983245435598,0.0080709985165825,kaz,False,True,True,False,False,False,False
0.0429343328649373,0.0709993713627584,0.1291168726175867,0.13372777,0.0393744,0.023538575,0.032748103,0.05054737,0.017056637,0.053151883,0.054202747,0.017617008,0.03824093,0.040178806,0.022603916,0.012039876,0.042876862,0.019561986,0.012920191,0.017524358,0.018519793,0.08415352,0.01521674,0.013639919,0.054807793,0.0034255623,0.0036592125,0.009322163,0.00793319,0.016011389,0.037092585,0.007378998,0.003970167,0.05420205,0.0059079216,0.0037241734,0.01142059,0.021702884,,,,0.046886828904075,4500.0,0.0006822387415825,0.0042938096777989,0.0048471525929992,kaz,False,True,True,True,False,False,False
0.0395845701525489,0.0390358571365525,0.1028811020104065,0.16181019,0.03159633,0.021353541,0.021491913,0.050537545,0.030518074,0.021640627,0.07302155,0.009109123,0.045426477,0.030088956,0.014975277,0.015126459,0.03839015,0.012513528,0.013269862,0.022478357,0.0075067906,0.06540861,0.0038574617,0.018245595,0.07845432,0.0029626512,0.0026685395,0.007680179,0.009924568,0.010196876,0.043489225,0.0053794547,0.003150661,0.04463421,0.011605637,0.0024878127,0.030224085,,,0.038775362,,0.0447668970798195,3400.0,0.0005959592695008,0.0016984047125259,0.0015927219755538,kaz,False,True,True,False,True,False,False
0.0359182226390836,0.0303241305679599,0.096237418842433,0.1567214,0.03257916,0.022914339,0.056570195,0.05165561,0.017495178,0.02027084,0.05241857,0.025893563,0.05136493,0.04035498,0.019185683,0.014519473,0.034207255,0.011935722,0.010108644,0.018886985,0.015782185,0.06497344,0.0129532395,0.008199573,0.047526766,0.0023011023,0.0026066906,0.0116018,0.01055153,0.009285236,0.039209772,0.007915234,0.0038002315,0.04710634,0.004004966,0.005578941,0.022839312,,0.046681143,,,0.0274988405222115,3700.0,0.000501530326743,0.0028627294936694,0.0026754220938205,kaz,False,True,True,False,False,True,False
0.031802657564052,0.0264763468341055,0.0467056799751597,0.15860538,0.026862007,0.0104783885,0.016181398,0.062124737,0.049020283,0.0018019974,0.062440656,0.0024476517,0.05386116,0.0248182,0.005254615,0.012566042,0.048245113,0.0035519805,0.011577566,0.015980136,0.00232825,0.08893897,0.0058909,0.0015206912,0.027769556,0.002618901,0.0027676888,0.005443453,0.007785473,0.0022357248,0.044280723,0.006092895,0.00080070057,0.04907164,0.004461589,0.0032753043,0.06850544,,,,0.110394776,0.0265695382057714,3600.0,0.0004613089475541,0.0005828432790276,0.0027244669412415,kaz,False,True,True,False,False,False,True
0.0235399156151804,0.0345373883525437,0.1570679482320841,0.1733328,0.032909784,0.015461947,0.025890868,0.04846685,0.09833537,0.0008104934,0.059099346,0.003405343,0.047329366,0.027822405,0.0018329707,0.021032242,0.026842976,0.0016945138,0.010498568,0.015688285,0.00054973346,0.07413368,0.0047572753,0.0014984183,0.035822283,0.0012029673,0.0012538063,0.008203904,0.0015945814,0.0020837234,0.029142018,0.00085647777,0.0011892329,0.050566573,0.0014537174,0.0008457514,0.021007273,0.010767895,0.008265875,0.010683651,0.12366705,0.030226172225539,3850.0,0.0004123738478056,0.0008621206003993,0.0019393542611202,kat,False,True,True,True,True,True,True
0.0448433341359597,0.1121353194254253,0.2184450399888785,0.19514024,0.015075895,0.032310955,0.05011353,0.032465827,0.034908026,0.06155166,,,0.054733865,0.11914998,0.03209557,0.02722072,0.030067915,0.024988258,0.04490833,0.011851799,0.02228766,0.08904088,0.028737461,0.016730785,0.06588487,0.0037327944,0.0070029376,,,,,,,,,,,,,,,0.0269185986587657,4300.0,0.0007381120964068,0.0090095848012183,0.0029155486771236,kat,True,False,False,False,False,False,False
0.0449077382520303,0.0899457098659733,0.1912277911975849,0.19077632,,,,,,,0.06967969,0.02798323,0.077191725,0.033138536,0.032240205,0.020661257,0.021115754,0.02961745,0.062115036,0.014570695,0.030803705,0.08264054,0.025642466,0.019658033,0.097610936,0.0050347773,0.0049630953,0.0077702478,0.007918579,0.024658542,0.028341556,0.005781375,0.0043038717,0.05645659,0.0069106906,0.0070666396,0.0053484477,,,,,0.0248751344707139,4200.0,0.0009936207826098,0.002462560190483,0.0023189971065468,kat,False,True,False,False,False,False,False
0.1362327495256941,0.1311109728967464,0.2098745562190143,,0.096345,0.20479706,0.2817142,0.152954,0.21326955,0.050920177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037576321433223,3350.0,6.373808145242302e-05,0.0011439757497805,0.0018469557338222,kat,False,False,True,False,False,False,False
0.0415117299268707,0.0917051164336882,0.1995183446603137,0.12913089,0.01979271,0.023446327,0.057237126,0.021417689,0.04084332,0.03982622,0.0776311,0.018995155,0.047511544,0.031742908,0.023845818,0.02142595,0.029364904,0.020462688,0.018593108,0.020836473,0.021115322,0.056938224,0.020065602,0.011898106,0.08812779,0.0025187545,0.0034554861,0.004356114,0.0044571846,0.016290583,0.026883269,0.0028904616,0.003583982,0.035162944,0.0048749666,0.0052440944,0.05003321,,,,,0.0318616785267601,3450.0,0.0006148281767683,0.005360830711687,0.0039027396844501,kat,False,True,True,False,False,False,False
0.0404156429552985,0.0914974177419244,0.1872018570633881,0.13628322,0.01780957,0.025278222,0.0390409,0.029013565,0.030329365,0.028874654,0.08015592,0.018700883,0.040071536,0.0353346,0.021006579,0.010922644,0.05212275,0.017993243,0.01781528,0.023421327,0.021503689,0.052201785,0.01953167,0.012422221,0.06292129,0.0032015038,0.003335166,0.0067145005,0.0026631441,0.016243473,0.022787988,0.0018303344,0.002989099,0.04540106,0.0043643517,0.003162513,0.07655517,0.017996836,,,,0.0252390743635213,4250.0,0.0009542294069307,0.0035475185997634,0.0020575938469673,kat,False,True,True,True,False,False,False
0.0373766721637056,0.0758250192272644,0.1438654748534223,0.1595095,0.022691103,0.023659062,0.032599844,0.028557662,0.050914884,0.03051218,0.07257981,0.011732543,0.058501434,0.029429788,0.020311415,0.012661142,0.03594226,0.013829606,0.015363735,0.02086401,0.005860544,0.06911951,0.0074413554,0.015364525,0.060416628,0.0022729177,0.0026050238,0.010083662,0.0040680896,0.012786711,0.042659204,0.0059961258,0.0032677208,0.0390728,0.008777011,0.0020821018,0.031481013,,,0.036985103,,0.0435545359624136,3100.0,0.0010797608444056,0.0027989809171761,0.0051746142643782,kat,False,True,True,False,True,False,False
0.031952141240519,0.0813553754804037,0.1798973095978378,0.16590665,0.020121789,0.018460898,0.064549975,0.02845268,0.025710892,0.046045076,0.06770513,0.0329563,0.056960337,0.030696979,0.015213939,0.016896501,0.029430082,0.0114588775,0.019401887,0.01912496,0.011062225,0.05616525,0.012478855,0.008887452,0.06152898,0.0021647522,0.0019114569,0.009773918,0.0036471125,0.007376225,0.027970303,0.0018562691,0.0038872361,0.03968402,0.003343917,0.004587489,0.032405354,,0.042176165,,,0.0384732581425155,4300.0,0.0005757771543983,0.0019072297720045,0.0031027663635962,kat,False,True,True,False,False,True,False
0.0285454736305849,0.0250588179674509,0.1654885636233118,0.164021,0.023124829,0.01447493,0.02853189,0.04027865,0.06395487,0.010294465,0.064595535,0.0021069355,0.04995211,0.025948297,0.0022317576,0.012031848,0.035166383,0.0032519097,0.019778507,0.019005528,0.0024656092,0.072956525,0.0031039547,0.0014009777,0.042784043,0.0027537323,0.0022378254,0.0077659697,0.0037565033,0.0036211982,0.03477494,0.0014730522,0.0013030434,0.04643872,0.0041466923,0.0028318919,0.08040793,,,,0.107027926,0.0437892734747692,3200.0,0.0005329548549942,0.0013795762412329,0.0025283122354309,kat,False,True,True,False,False,False,True
0.0279151801826144,0.040169695614831,0.2627352751920582,0.15808438,0.05307951,0.0150750745,0.031936117,0.046066087,0.0007040424,0.0015090231,0.010500069,0.0043730396,0.023107428,0.030933836,0.0034740162,0.0206847,0.03938043,0.0024645086,0.02501699,0.012931588,0.0013608942,0.10135318,0.005744103,0.0032594192,0.027481869,0.0016674498,0.0025367804,0.01823611,0.004292129,0.003634552,0.041172452,0.0032770697,0.0014649039,0.055850238,0.001974596,0.0011618972,0.008897888,0.012037652,0.0111519145,0.021980394,0.19214368,0.0196434589418599,3600.0,0.000741854846269,0.0067057159152791,0.0022437127083256,rus,False,True,True,True,True,True,True
0.0493137723589705,0.0694885039268583,0.2497312997723639,0.15886235,0.06019936,0.036626037,0.03613405,0.032423638,0.011711632,0.12882483,,,0.014133669,0.10596957,0.035919897,0.045823865,0.044612955,0.025615212,0.037255757,0.010601936,0.03036232,0.059385322,0.024710845,0.023927793,0.06443466,0.0045418674,0.007922351,,,,,,,,,,,,,,,0.037210291304212,4000.0,0.0005295056145194,0.0037908357275195,0.0023255584445388,rus,True,False,False,False,False,False,False
0.0471874239482577,0.0370013302661751,0.2690990880382041,0.18816806,,,,,,,0.0074342093,0.028249353,0.019769996,0.05658122,0.042479515,0.039717317,0.053248543,0.038149316,0.058802407,0.011119449,0.046296615,0.076845124,0.023560673,0.030295875,0.07492967,0.0054364586,0.005883378,0.019642804,0.013626603,0.02739646,0.018950228,0.01992542,0.006037568,0.06292164,0.007909933,0.010050417,0.006571755,,,,,0.0279599325976505,4000.0,0.000556569053671,0.0065317093906632,0.0033111835540442,rus,False,True,False,False,False,False,False
0.1315230585105572,0.1642577369799724,0.2894658360049353,,0.3056752,0.29114592,0.19162115,0.09857091,0.04412522,0.06886157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0518119296759462,3700.0,0.0002575162394473,0.00286090129314,0.0061377892910001,rus,False,False,True,False,False,False,False
0.0438678002885053,0.0601392471208097,0.2660618904874349,0.11883478,0.041040502,0.032022968,0.04988091,0.031004697,0.010917938,0.12119646,0.012885098,0.019334774,0.015775489,0.037736893,0.032671448,0.024077501,0.050307013,0.024703171,0.016373295,0.015105719,0.026490837,0.0728397,0.013791682,0.022229144,0.05580466,0.0036602318,0.003919024,0.014487733,0.010113864,0.01742281,0.020344049,0.01201554,0.004798266,0.044727363,0.0049032955,0.005725747,0.012857395,,,,,0.0356901738030956,4150.0,0.000733491522501,0.001467060202121,0.0032807498586415,rus,False,True,True,False,False,False,False
0.043604978801839,0.0468834679905658,0.251943255350464,0.13339862,0.06439157,0.033612885,0.036957324,0.033297814,0.007281321,0.10704943,0.010238074,0.019462917,0.00879938,0.023872914,0.030211661,0.015862603,0.05618403,0.023231154,0.01219512,0.019508572,0.028664429,0.07188375,0.0141732795,0.018699672,0.042335927,0.0045381063,0.003138143,0.00923384,0.012436042,0.017261539,0.028409425,0.0076734396,0.0037402287,0.055143543,0.006325817,0.003957062,0.015868925,0.020961473,,,,0.0412323774620879,3550.0,0.0009344569903585,0.0064228856961913,0.0017184141415272,rus,False,True,True,True,False,False,False
0.0395050090059309,0.0441207774537475,0.2492819048355168,0.15643692,0.05808457,0.029310366,0.032399878,0.0447712,0.0050492017,0.0771721,0.007624781,0.011248168,0.012277636,0.023612434,0.029514883,0.019011283,0.049217038,0.018128032,0.015491875,0.016906086,0.012712586,0.0827543,0.009224497,0.021348631,0.0654145,0.0032415818,0.002135072,0.006693312,0.01255714,0.014501417,0.029095817,0.006222991,0.0033541794,0.05239631,0.012460065,0.0031907973,0.0072368374,,,0.049203508,,0.0307345242109831,3900.0,0.0008077689991483,0.0024144387101174,0.0035145394222828,rus,False,True,True,False,True,False,False
0.0353005821384383,0.0511459293302013,0.2662411009233166,0.16004051,0.053677656,0.032326903,0.07120889,0.039587744,0.011998628,0.033662707,0.005396554,0.03938967,0.014039479,0.025268639,0.024630036,0.012553844,0.050496478,0.016163677,0.015157789,0.018940428,0.01609608,0.08378022,0.016229378,0.01161411,0.040739395,0.0028947727,0.0029646105,0.0083888415,0.014799801,0.011981768,0.027700905,0.007991873,0.0035915356,0.058010418,0.0044530565,0.0051425383,0.0042614434,,0.054819636,,,0.0437926522995806,3850.0,0.0006273324190592,0.0013259393557422,0.0038724985847906,rus,False,True,True,False,False,True,False
0.0313988766132675,0.0305876946650715,0.2652573292113689,0.17369655,0.041786306,0.026737386,0.03927302,0.027859196,0.001418289,0.0005537358,0.012150146,0.0028929017,0.02310742,0.021658927,0.011355721,0.026362306,0.056869913,0.0034193913,0.01757468,0.010400819,0.0062135523,0.1038476,0.012168422,0.0020639752,0.033806194,0.0014357198,0.0038627677,0.012463568,0.01103892,0.00408892,0.057930995,0.0066645024,0.0029930456,0.051631767,0.005859892,0.0031602376,0.005488668,,,,0.17816451,0.040372269325712,3650.0,0.0009796583091237,0.0060532112260709,0.0020973221238788,rus,False,True,True,False,False,False,True
0.0282404918934555,0.0134294288986981,0.1142482687969912,0.16589491,0.024497617,0.016908351,0.017858809,0.052566458,0.0789779,0.018234683,0.05292865,0.0029590281,0.03590737,0.029321086,0.002153872,0.015889945,0.080390885,0.0017374158,0.012106547,0.014854726,0.0008637039,0.073122144,0.00303045,0.0013182667,0.019237462,0.0042158756,0.00075157796,0.007533931,0.005167106,0.0010087632,0.025830727,0.0030982725,0.000930566,0.065105274,0.0022410396,0.0019867136,0.005361233,0.011140619,0.0069382577,0.015893387,0.12203641,0.0298745950036328,3650.0,0.0006496233215408,0.0006676422572711,0.0064550061537836,ind,False,True,True,True,True,True,True
0.0490133063014227,0.0785044551008623,0.168626130164903,0.16910163,0.022141172,0.027297616,0.03732924,0.036665004,0.089200184,0.10288377,,,0.026114132,0.11455115,0.028859045,0.03146065,0.059895344,0.022572024,0.039557047,0.010558121,0.021936992,0.061837066,0.020324167,0.016543895,0.0504407,0.0041473843,0.0065836734,,,,,,,,,,,,,,,0.0383313798020752,4100.0,0.000429539402853,0.002611338621078,0.0114124893553077,ind,True,False,False,False,False,False,False
0.047536845161619,0.0725593043511082,0.123739725959623,0.17676991,,,,,,,0.052853715,0.022311833,0.061907172,0.046857476,0.033514824,0.027932823,0.057930123,0.033274893,0.05284571,0.012787041,0.034172647,0.102084614,0.024549251,0.017490322,0.063813195,0.005175669,0.0050451905,0.012193079,0.01189672,0.026079755,0.021450635,0.014573877,0.006161225,0.05591329,0.0067309015,0.007987607,0.0056964597,,,,,0.0381597044239621,4350.0,0.000352409658122,0.0027366623220798,0.0014699999093984,ind,False,True,False,False,False,False,False
0.139419115143229,0.0890014748650183,0.1133598772499974,,0.1207149,0.066151865,0.34958008,0.23505719,0.14358452,0.084911436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0429953496978322,4050.0,9.134367068958758e-05,0.0005406128919986,0.0007677577830127,ind,False,False,True,False,False,False,False
0.0443664133270915,0.0895414663059694,0.162651081838998,0.119412005,0.016752543,0.026859973,0.04235185,0.03321325,0.06396003,0.089901686,0.044260137,0.01570774,0.03689669,0.04169382,0.02568973,0.022057118,0.083647296,0.022217702,0.013372411,0.016270902,0.020642027,0.06772817,0.016750067,0.013691455,0.0449638,0.0027265642,0.0033161335,0.006433704,0.0065748775,0.016900707,0.013623277,0.009870717,0.00367967,0.044278093,0.0042350176,0.0051032035,0.005217659,,,,,0.0330957937947018,4150.0,0.0002625007136493,0.0024433109478643,0.004658704552062,ind,False,True,True,False,False,False,False
0.0426037063250382,0.0830002611071153,0.1233722370959879,0.13235328,0.015092212,0.026985247,0.030879721,0.036092214,0.06699234,0.048212368,0.0524655,0.014717102,0.040614527,0.03036145,0.024195766,0.011083141,0.08418302,0.022056462,0.012883455,0.021054259,0.020251315,0.066324465,0.015573861,0.012764752,0.039832544,0.003905336,0.002707823,0.0075204214,0.0073504164,0.015815869,0.02371804,0.007839231,0.0030209832,0.054662902,0.005394541,0.0028334702,0.02089752,0.019364476,,,,0.0435461798665593,3500.0,0.0004617915048872,0.0027106512372365,0.0059754001087138,ind,False,True,True,True,False,False,False
0.0395668072008163,0.0440361065248834,0.1019300527047938,0.15617496,0.015829835,0.020098273,0.018447477,0.0430498,0.060869645,0.052234314,0.045204006,0.008854566,0.03301117,0.021901263,0.021518674,0.011937646,0.08908574,0.017880138,0.007365814,0.019620404,0.008933799,0.079346016,0.008871987,0.014647255,0.036456928,0.0037326762,0.0022835047,0.010448526,0.010073659,0.012903163,0.03337396,0.0043103755,0.0029743223,0.058981337,0.010573335,0.0027983026,0.018455949,,,0.037751187,,0.0267228425469127,3650.0,0.0005725495130424,0.0010561475820525,0.0062069019127374,ind,False,True,True,False,True,False,False
0.0360848343767863,0.0420984000783923,0.1097290435645308,0.14741428,0.015681844,0.025346577,0.05198457,0.04044301,0.068078116,0.035234343,0.043664176,0.027456587,0.034489907,0.031759627,0.026811754,0.01258702,0.0809786,0.013577414,0.01486624,0.018155131,0.011102302,0.06960787,0.0131773,0.010199944,0.021156237,0.0029161465,0.0022948442,0.010059777,0.0104756225,0.009126881,0.025062466,0.006545879,0.0027059694,0.06345049,0.003662012,0.0057078814,0.0034820333,,0.040737122,,,0.0285079073226825,3550.0,0.0003351506196089,0.0027988908038454,0.0078459413870134,ind,False,True,True,False,False,True,False
0.0323959806072107,0.0153043489026762,0.0880309961752503,0.15039076,0.016529856,0.012438087,0.018734947,0.05008257,0.08330504,0.0011317156,0.060532033,0.0015036927,0.03817483,0.02286348,0.0046853023,0.013014016,0.08152108,0.004322759,0.010802674,0.016808242,0.0035247107,0.064049475,0.0043096626,0.0031908385,0.031681895,0.003790894,0.0018831935,0.0074110455,0.0077420226,0.0019956778,0.032617915,0.006033455,0.0015945025,0.057474293,0.004296975,0.004083077,0.07291788,,,,0.10456146,0.0443365629097522,2850.0,0.0011946608764375,0.0024916821344801,0.0147149629694167,ind,False,True,True,False,False,False,True
