cv_rmse,test_source_rmse,test_target_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,nllb_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
1.8255418472858616,2.326919798581348,6.293926616111047,0.01632161,0.03281744,0.004905424,0.0610267,0.016695479,0.026756495,0.010587545,0.003774492,0.042794444,0.032430407,0.006432975,0.0039190883,0.0059092226,0.004579705,0.0030479822,0.010462785,0.00862727,0.0057468256,0.094294384,0.00057810923,0.0013102683,0.37472618,0.004736164,0.0032137043,0.11381918,,,0.11048611,,0.0591443168487987,1740.0,0.1062469135365052,0.288662408661909,0.2186266721104557,jav,False,True,True,False,True,False,False
3.356278427059025,2.928080849432217,5.58070494175787,0.019297367,,,,,,,0.007572137,0.04285752,0.03937842,0.01159146,0.04025339,0.025426075,0.0135314185,0.006334208,0.013603781,0.015494329,0.024830904,0.120053686,0.0048760893,0.006330119,0.42151108,0.010244873,0.01036664,0.11661192,,0.049834557,,,0.0640483058955282,1860.0,0.2037921119697401,0.2622966436608865,0.2214766890061617,jav,False,True,False,False,False,True,False
3.7528365292215775,10.355540879807602,6.268043246886927,,0.17638226,0.03075186,0.31407696,0.12850991,0.1783922,0.060227025,,,,,,,,,,,,,,,,,,,,0.11165979,,,0.072162980046691,760.0,0.1603895369375896,1.0538074231284578,0.920786834063619,jav,False,False,True,False,False,True,False
1.5322319916448202,4.680461533961224,6.79326683938339,0.018609107,0.044395052,0.003440793,0.055072326,0.011554378,0.021940071,0.004735779,0.0012097157,0.01697327,0.020736061,0.0045618773,0.010634561,0.010362323,0.004351692,0.0015662669,0.0032574988,0.0073389984,0.008968954,0.058130093,0.00023793965,0.0011367184,0.6277342,0.0049678497,0.0016307399,0.052106805,,0.004346848,,,0.0546420266971,1740.0,0.132002274830923,0.1180332450398346,0.2542613568686457,jav,False,True,True,False,False,True,False
2.7054979834227457,1.6383175484549366,5.189163518588805,0.027166914,,,,,,,0.00807408,0.034066282,0.018853182,0.0132139595,0.03385915,0.028387213,0.0098810345,0.0057065166,0.035859175,0.014261889,0.027421093,0.07649924,0.0026852465,0.0077762553,0.331776,0.018627636,0.013232221,0.10580514,,0.029965917,0.15688184,,0.0418832820180272,600.0,0.0622704255730329,0.0951032360592831,0.1313863089999225,jav,False,True,False,False,True,True,False
2.467208180926505,3.562421524731608,5.662137809874859,,0.13900146,0.014429097,0.2693837,0.070237935,0.14256391,0.042806935,,,,,,,,,,,,,,,,,,,,0.048857495,0.27271944,,0.0290344521868066,1200.0,0.2109192149461904,0.2418455557736584,0.1213000581497007,jav,False,False,True,False,True,True,False
1.9106341317934288,2.081563913036088,5.885143348860139,0.009215262,0.04437695,0.0040088994,0.049631502,0.011966019,0.025244419,0.004272057,0.0034670357,0.02373698,0.024033738,0.007044621,0.01259439,0.0023839627,0.003746224,0.00253435,0.0014375754,0.003754913,0.006097154,0.06400187,0.00036579484,0.000526719,0.5261745,0.0046552448,0.0028739695,0.055829793,,0.004682785,0.1013433,,0.052306065982462,1680.0,0.078298307620238,0.2616130243427936,0.0649076499211455,jav,False,True,True,False,True,True,False
2.106350841413085,2.899312520883011,4.189278453708687,0.014558812,,,,,,,0.006902995,0.032202758,0.029805386,0.010987932,0.030537624,0.008194622,0.0065943887,0.0029862456,0.021982867,0.0072875144,0.01984562,0.12446282,0.0018151684,0.003407003,0.47012204,0.013692873,0.010867375,0.12153135,,,,0.062214583,0.0660787396100173,1920.0,0.2086825591366315,0.0920928890498896,0.0815755986227481,jav,False,True,False,False,False,False,True
3.67960651060181,4.219050783032417,2.857428328794948,,0.11962487,0.021948386,0.2529574,0.10181092,0.1158544,0.052765958,,,,,,,,,,,,,,,,,,,,,,0.3350381,0.0103733968968448,560.0,0.1043008373530572,0.0833570984132996,0.1604711697248717,jav,False,False,True,False,False,False,True
1.5418944179487772,3.474210043061541,1.9558928565549287,0.03422459,0.053213023,0.0048650787,0.06113441,0.018551027,0.023588538,0.0070108874,0.0026197028,0.047272608,0.025814515,0.014146358,0.009686127,0.002537835,0.005881384,0.003990307,0.018620817,0.008192388,0.014896875,0.07183188,0.00025709247,0.0033166856,0.35858694,0.0060529215,0.001965555,0.090817876,,,,0.11092458,0.047815695093625,1500.0,0.1443561366890204,0.1763344466085117,0.2747047564162175,jav,False,True,True,False,False,False,True
1.9527384581896217,3.0088188321850686,3.3731263911074123,0.014473939,0.011311923,0.04348687,0.025212232,0.009009365,0.014651375,0.013613167,0.0053484226,0.03314906,0.02674157,0.0062152613,0.0065265335,0.004329469,0.0041736425,0.0030230945,0.05222956,0.021793421,0.008850615,0.25506672,0.0014521808,0.0019970103,0.033188112,0.0051115495,0.0057139006,0.020296797,0.033806138,0.028850993,0.14424786,0.1661292,0.0527879934124311,1600.0,0.1380022023879893,0.191215188545121,0.3210269027060565,min,False,True,True,True,True,True,True
1.542484578513036,6.177543354697669,8.738578486472623,0.032083675,0.034125157,0.16457835,0.15173844,0.007987295,0.07883735,0.016083082,0.0063433535,0.13993344,0.15108776,0.023848293,0.027988184,0.072128594,0.006715525,0.011462179,0.07505931,,,,,,,,,,,,,,0.0629497128835672,1760.0,0.1134699117130042,0.4555306052350514,0.510682409788349,min,True,False,False,False,False,False,False
5.697328781526609,6.342686459530437,11.20876080360046,0.0167103,,,,,,,0.009142716,0.07298703,0.07952999,0.018071705,0.07097943,0.08598453,0.017078038,0.011374607,0.04266119,0.019280529,0.03777065,0.24100704,0.007677424,0.007211295,0.2012454,0.014945582,0.019882675,0.026459798,,,,,0.01,340.0,0.0866565149749997,0.2010777597509764,0.1626717679066309,min,False,True,False,False,False,False,False
4.32455299799219,8.25724663435245,9.789343080451763,,0.12378864,0.22793409,0.2809022,0.08688898,0.19463012,0.085855946,,,,,,,,,,,,,,,,,,,,,,,0.0460074701765213,740.0,0.0565253503926016,0.3000896350554734,0.3458302536466603,min,False,False,True,False,False,False,False
1.5084017579671438,5.715145714834264,9.066763628899045,0.02175673,0.009640743,0.061511565,0.04587054,0.0023147094,0.02096141,0.0025949583,0.0023483008,0.0369635,0.026782071,0.0061047566,0.05637162,0.01079517,0.0042697936,0.0012039455,0.019575488,0.009067632,0.0066335863,0.433215,0.00058443064,0.0012141602,0.21073246,0.0015982684,0.0021481349,0.005741013,,,,,0.0474910688166898,1700.0,0.1107379429541537,0.239381844710128,0.6070197075629108,min,False,True,True,False,False,False,False
4.022077737766017,3.3160912686110366,6.829556140893149,0.014170845,,,,,,,0.014675613,0.069299094,0.060530435,0.015124147,0.064805776,0.08391404,0.020120522,0.011188464,0.023880083,0.01634764,0.01758316,0.20552318,0.004785889,0.006219653,0.17598507,0.029610083,0.049404345,0.038763233,0.07806873,,,,0.0142644669242056,660.0,0.0450570936445273,0.2844166914082633,0.3768622027826718,min,False,True,False,True,False,False,False
3.283209944557491,5.940494845544807,6.1731878798847175,,0.053873986,0.17737292,0.24743637,0.05418815,0.1710951,0.0580588,,,,,,,,,,,,,,,,,,,0.2379746,,,,0.0338517184037533,500.0,0.0613225438512977,0.0916954655318036,0.3053460618269476,min,False,False,True,True,False,False,False
1.868139445601551,4.894278666507684,7.762788832632877,0.016142966,0.006343043,0.058226563,0.051663272,0.0038196563,0.02555967,0.0050812443,0.0035977648,0.07018524,0.050478477,0.002444022,0.048065633,0.02184607,0.0030450784,0.0017196474,0.025019905,0.004869907,0.0039305864,0.36442992,0.0007753781,0.0012385834,0.16624382,0.008191992,0.006234776,0.013706217,0.037140545,,,,0.0686045814028716,1480.0,0.1355337429263477,0.3072079239390007,0.5715592615125437,min,False,True,True,True,False,False,False
3.1480769796350687,3.147794130667992,3.385248204001514,0.024869917,,,,,,,0.009091448,0.08551726,0.07123231,0.012709886,0.057709098,0.09114027,0.013099009,0.01256606,0.05962171,0.015727857,0.018692814,0.20589826,0.0044358736,0.013205484,0.156506,0.0100672785,0.0101226475,0.0092960615,,,0.11849073,,0.0173833269352129,1200.0,0.0323423765498633,0.0452853511160897,0.1794776078012316,min,False,True,False,False,True,False,False
2.8018765821635485,3.399096676374797,4.428304601252593,,0.04220575,0.1748412,0.23156568,0.045139287,0.15992467,0.047107574,,,,,,,,,,,,,,,,,,,,,0.29921585,,0.0460427926542543,400.0,0.1202478900904544,0.2905557480177422,0.3593484684713765,min,False,False,True,False,True,False,False
2.0101001748996654,4.027891099359964,5.328402676388983,0.031710234,0.0046045356,0.08745315,0.0446971,0.005125604,0.02262794,0.005581845,0.003856574,0.074878976,0.07406206,0.0076518906,0.028510552,0.00083068444,0.0052373125,0.0036541491,0.036272474,0.010726253,0.0075220675,0.3035009,0.0014490031,0.0033041346,0.13712157,0.0027985137,0.0043783733,0.017625643,,,0.07481852,,0.0451368365684699,2000.0,0.1683215339030534,0.3167770654869734,0.6343993784308363,min,False,True,True,False,True,False,False
1.993806844715408,8.027295054451487,9.817227591226526,0.02120239,,,,,,,0.0043613734,0.046643376,0.05125605,0.010994902,0.07526986,0.045819648,0.0063490556,0.0026898314,0.047063366,0.012183068,0.021426518,0.38012555,0.0019213049,0.0016994092,0.20818679,0.0023845185,0.003966029,0.014296247,,0.042160716,,,0.0990922602873169,2000.0,0.2278703723612212,0.051920572660418,0.7725793492996641,min,False,True,False,False,False,True,False
3.444129867806517,7.954324223161559,7.425462875335649,,0.06691395,0.21128705,0.2700258,0.062875725,0.14252052,0.0794857,,,,,,,,,,,,,,,,,,,,0.16689128,,,0.0347876431849199,880.0,0.1277435169618685,0.1607086851526319,0.1860522304400449,min,False,False,True,False,False,True,False
1.572560132558909,7.122783787918347,8.260994019024245,0.022200497,0.0067455857,0.053495146,0.041371286,0.003360616,0.012568431,0.0042167823,0.0019280914,0.044424538,0.049714882,0.006718942,0.048324324,0.01119524,0.003887888,0.0008831966,0.034093454,0.009916195,0.011944344,0.4107922,0.00048202142,0.000648891,0.1703349,0.0016806904,0.0017448722,0.01870732,,0.028619638,,,0.0607744805898699,1780.0,0.1251633060305461,0.3722270957090244,0.8147375458813476,min,False,True,True,False,False,True,False
2.4815096134740653,4.081359964621755,4.136016648029377,0.026883727,,,,,,,0.0054636397,0.06108594,0.04994018,0.009237615,0.077247396,0.070167616,0.009197034,0.003995816,0.0757079,0.009151915,0.021233615,0.2961741,0.0028081,0.005958152,0.12618057,0.0052834987,0.0049910406,0.006911427,,0.031534974,0.10084579,,0.0465683502961821,1580.0,0.1362659970240821,0.2463066124127758,0.4596896724739796,min,False,True,False,False,True,True,False
2.542710543108893,2.9489600430107474,3.0189894342865413,,0.043360632,0.13251488,0.21416561,0.031555526,0.099103525,0.05431233,,,,,,,,,,,,,,,,,,,,0.12945458,0.29553288,,0.0439569103308422,780.0,0.2545348470733961,0.5916889615108855,0.3148135305584298,min,False,False,True,False,True,True,False
2.078240036087297,4.290743735986203,4.850590722449264,0.02559967,0.0029712615,0.09316671,0.026083697,0.003515002,0.012479541,0.007406433,0.003942686,0.05444645,0.032951128,0.005799292,0.07015303,0.069450915,0.0033447198,0.0028084756,0.034103863,0.007980339,0.011729244,0.2887312,0.0010061048,0.0037210123,0.12173788,0.0022703635,0.0030833252,0.0032744084,,0.031491224,0.07675204,,0.0752010181692355,1380.0,0.1245099241524903,0.3548173190687674,0.727669189571805,min,False,True,True,False,True,True,False
1.7968308677853315,4.060024716938819,9.143230429762962,0.013149348,,,,,,,0.010365356,0.06821816,0.05056568,0.01956373,0.06916068,0.057886243,0.0076039745,0.0051770285,0.010255946,0.022954246,0.007737705,0.34726593,0.002608766,0.0032073713,0.18301146,0.009304428,0.0066542877,0.03324248,,,,0.07206713,0.0832260844839511,2000.0,0.1799002198815309,0.1023556412595958,0.5253495258166596,min,False,True,False,False,False,False,True
3.429575151717473,5.375549445033866,5.926496587881738,,0.08138291,0.16119497,0.19352373,0.05877567,0.1411444,0.059164394,,,,,,,,,,,,,,,,,,,,,,0.30481392,0.0298662837876892,620.0,0.1303787640558422,0.042188975467265,0.1762980444905249,min,False,False,True,False,False,False,True
1.5427733875145269,4.470858139537929,6.66651805110701,0.02346454,0.016399717,0.062187918,0.044616036,0.0037963819,0.01784699,0.0046307533,0.0032897065,0.043783247,0.044456787,0.0078487275,0.012319287,0.0036267922,0.0059646945,0.0016130138,0.011340312,0.017052813,0.011266383,0.38648567,0.0005224468,0.00074531493,0.19686657,0.004488429,0.0022122462,0.012554565,,,,0.060620654,0.0481736769176074,1920.0,0.168461081104861,0.2038339658672459,0.2116387166570357,min,False,True,True,False,False,False,True
1.317063729715644,2.8960284509341703,3.27224636947904,0.0079878215,0.02790526,0.0025457442,0.044218116,0.024690371,0.018361812,0.00064609066,0.0031342716,0.022112146,0.010134013,0.0042508533,0.016367357,0.0005498106,0.0030649996,0.001075818,0.049528815,0.0055593248,0.0054223808,0.003207269,0.00032839156,0.0046590045,0.3860738,0.0019479081,0.0038846221,0.03196446,0.017765025,0.013989704,0.14464778,0.14397702,0.0527032211935873,1560.0,0.0688165217410028,0.0573052193061408,0.1422518526635506,bew,False,True,True,True,True,True,True
0.9270323197411996,4.905566127073716,5.677582114529051,0.030006548,0.112412095,0.020832634,0.20993659,0.034522057,0.08693819,0.016802909,0.0030075083,0.11011718,0.1317238,0.018153116,0.03755945,0.068137094,0.0071628415,0.021517672,0.091170266,,,,,,,,,,,,,,0.0642442027908962,1800.0,0.0165654778812455,0.1220766612851727,0.1533695267325786,bew,True,False,False,False,False,False,False
6.50823154654997,4.056706538845939,5.665011741974616,0.010648127,,,,,,,0.010053301,0.044931732,0.048767515,0.01188145,0.0450661,0.0534498,0.015635973,0.0072417334,0.04790656,0.015910497,0.035297085,0.13570465,0.0058884635,0.024606563,0.25550306,0.013527731,0.031462755,0.18651693,,,,,0.01,300.0,0.0813389348382707,0.2981652142284635,0.0517136929451011,bew,False,True,False,False,False,False,False
4.312172293286273,5.547747417483333,6.235000187697944,,0.18855922,0.08166898,0.29078943,0.11415168,0.17987747,0.14495322,,,,,,,,,,,,,,,,,,,,,,,0.0569300583324789,900.0,0.071453281487913,0.2181087646257177,0.7245474836929553,bew,False,False,True,False,False,False,False
0.9516842609858464,4.952099553309536,4.1359194588337465,0.024110865,0.025960911,0.005477519,0.06460117,0.0083933305,0.0238776,0.00744064,0.0010537725,0.031866156,0.018734323,0.0069852867,0.025438681,0.02222879,0.0054573854,0.0033593706,0.05017519,0.006922216,0.0071905917,0.0799489,0.00027960088,0.00077729474,0.44450736,0.0012262629,0.0027591097,0.1312277,,,,,0.0419229783419203,1760.0,0.0181418377346177,0.2247169445740586,0.4074473401929048,bew,False,True,True,False,False,False,False
3.676539766634208,5.398703423827477,3.5728421012761578,0.012282747,,,,,,,0.009752224,0.05323572,0.038209137,0.015058296,0.057187438,0.05957926,0.021836678,0.008510773,0.049042065,0.012405023,0.014399898,0.086346306,0.004121903,0.005577528,0.31707352,0.041430146,0.036407188,0.08389892,0.07364531,,,,0.029818070259037,740.0,0.1082562784817219,0.0359321178652689,0.064539216288073,bew,False,True,False,True,False,False,False
2.991593174584011,4.79714372456259,5.82317982338131,,0.1430766,0.039128423,0.30222243,0.08240578,0.13313374,0.091773845,,,,,,,,,,,,,,,,,,,0.20825918,,,,0.0150235743664923,740.0,0.0426671010002477,0.0713451993773168,0.1820962155908492,bew,False,False,True,True,False,False,False
1.2774733111746688,5.076229998577587,3.970094580980742,0.007877549,0.020566823,0.0034184572,0.0575218,0.009825414,0.02014317,0.010450524,0.0026509499,0.03704667,0.048153527,0.0033121952,0.031131739,0.022063898,0.0027558838,0.0021509374,0.026387658,0.002772351,0.0016250766,0.07537405,0.00039756484,0.00072783977,0.45808774,0.006036561,0.0084815575,0.1056291,0.035410915,,,,0.0466718834051705,1640.0,0.0437288848545106,0.0831148628674852,0.1692752091973847,bew,False,True,True,True,False,False,False
2.9627454988708584,3.1337824180172875,3.507674113922583,0.013035414,,,,,,,0.0077118487,0.049486183,0.034168366,0.00852899,0.06079658,0.09361319,0.0150664775,0.007069009,0.06582704,0.011373565,0.014926666,0.08166347,0.0037231562,0.011942899,0.25867224,0.005125184,0.013836555,0.11744883,,,0.12598437,,0.0207285495933092,900.0,0.1438484748890146,0.1121667521589433,0.3360615466172433,bew,False,True,False,False,True,False,False
2.2955902358441502,4.380470380572481,3.7207308597626407,,0.10969232,0.044199906,0.20997281,0.06883212,0.13617265,0.093757756,,,,,,,,,,,,,,,,,,,,,0.33737245,,0.0242867151865071,780.0,0.0513831710999763,0.1141925542405473,0.1104817072468592,bew,False,False,True,False,True,False,False
1.3646843725103692,4.060411944175144,3.1277373930359937,0.0127684055,0.023898164,0.0082601225,0.05140438,0.011592711,0.019406177,0.011880631,0.0010160829,0.04138132,0.046359845,0.004644292,0.010312012,0.0017892035,0.0046523646,0.0026240195,0.05943113,0.005775254,0.005291554,0.10242994,0.00077634986,0.0018730825,0.319614,0.0025113404,0.0025467617,0.1555545,,,0.09220635,,0.0423040132583346,1700.0,0.1238725787485926,0.2676461492334021,0.1784627824284826,bew,False,True,True,False,True,False,False
2.2858172123684257,11.41465053047144,5.46016919270566,0.018317645,,,,,,,0.0063752616,0.03878914,0.024503496,0.008629543,0.040021293,0.038000636,0.0134344995,0.00408787,0.07186243,0.01073574,0.012029821,0.15839174,0.0028661664,0.0049309046,0.36037737,0.005348171,0.009195499,0.12632301,,0.045779698,,,0.0530549457623524,1680.0,0.0243685620703151,0.290557773172624,0.8317921154862044,bew,False,True,False,False,False,True,False
3.2492626094865917,5.326571751572806,6.610385282283039,,0.13970727,0.04532959,0.33433264,0.11064662,0.16741197,0.07318734,,,,,,,,,,,,,,,,,,,,0.12938459,,,0.0554401076574084,640.0,0.0421078735357562,0.1052563434628114,0.2601544390497425,bew,False,False,True,False,False,True,False
1.009565565041992,5.130914335133111,4.257327611031724,0.01763379,0.02511971,0.0034531378,0.05754417,0.0078700995,0.017916268,0.0059101023,0.0008552259,0.027078565,0.030559098,0.0055279895,0.033678126,0.008731874,0.005992972,0.0026323674,0.058044426,0.0057475776,0.0060893535,0.049126804,0.00018976872,0.00062159833,0.5019062,0.0013805821,0.0015239029,0.114750385,,0.010115871,,,0.0578710839597696,1520.0,0.0260724367089161,0.0741849567226665,0.1965705660356764,bew,False,True,True,False,False,True,False
2.036042639028424,4.567870011527119,3.9452001253230815,0.015215051,,,,,,,0.005549787,0.03208003,0.023445193,0.0070791,0.018919092,0.04475351,0.006373846,0.0027132824,0.06774217,0.007731895,0.015726125,0.08852212,0.001328301,0.0061860443,0.42136765,0.005555867,0.004527916,0.07012923,,0.03192069,0.12313306,,0.041396776312224,1020.0,0.0922424284203198,0.2683775278794031,0.5998254515892613,bew,False,True,False,False,True,True,False
1.9103658652788356,4.349255733100137,4.109201922143894,,0.109380886,0.026231423,0.24260597,0.064339474,0.11384477,0.06406906,,,,,,,,,,,,,,,,,,,,0.08724547,0.2922829,,0.0552265137786786,520.0,0.0514519293703892,0.1426547154146969,0.2468253635139696,bew,False,False,True,False,True,True,False
1.356485784308576,4.054093481517069,3.2543391782192925,0.013965246,0.017445497,0.0044144588,0.04880483,0.00845817,0.01779588,0.010144172,0.0013984984,0.036404915,0.029904816,0.002921858,0.012378132,0.030783867,0.0033693765,0.002339574,0.04564324,0.0019094227,0.0037643448,0.088826075,0.00045132643,0.001180022,0.4373974,0.0013379491,0.0006057313,0.07349594,,0.013148284,0.091711,,0.0561650154906241,1600.0,0.0979614115952672,0.0937835929182285,0.1367946620329757,bew,False,True,True,False,True,True,False
1.4332565456979809,4.852816167214572,7.256737755915597,0.010803981,,,,,,,0.008344324,0.03995843,0.03378837,0.0077839494,0.04174503,0.047182925,0.0062307436,0.002065469,0.014029756,0.007983106,0.010387948,0.08992602,0.0011721684,0.0050998717,0.49855462,0.004125353,0.014708494,0.09733524,,,,0.058774184,0.0500785316969085,1860.0,0.1798809272395171,0.1286080100520375,0.1305617291746254,bew,False,True,False,False,False,False,True
3.2378503228207336,4.564688533385253,6.111385767409923,,0.10650754,0.039489012,0.22241616,0.10608599,0.12159479,0.08013421,,,,,,,,,,,,,,,,,,,,,,0.32377225,0.0502371952131735,880.0,0.0387153298603164,0.6940497047595867,0.7428303415372831,bew,False,False,True,False,False,False,True
0.952901213491127,3.578907415672947,4.258178616363445,0.02151434,0.0257977,0.0064361608,0.05280144,0.017520713,0.017357413,0.011267373,0.004246896,0.034482755,0.033420436,0.010166572,0.009777738,0.00381041,0.006335364,0.001938828,0.01782709,0.007538804,0.01182848,0.08168083,0.00017566743,0.005152451,0.4271593,0.0011975474,0.0015042186,0.09658423,,,,0.09247721,0.0443762699786444,1860.0,0.021650973558643,0.1191675733344013,0.1542027806174321,bew,False,True,True,False,False,False,True
1.6015501780781372,2.143888475830041,5.81544372175613,0.008210914,0.09413747,0.06565127,0.060840838,0.034080166,0.012419612,0.0052813655,0.005761942,0.003773813,0.0022282435,0.007834219,0.0062861377,0.00062921515,0.0034844622,0.0012713391,0.005055993,0.007484476,0.024778843,0.0067133727,0.0010832931,0.0028395806,0.14846228,0.004694666,0.0023602655,0.007400424,0.053200383,0.009401393,0.19550018,0.2191339,0.0534904753955639,1760.0,0.1079668770300594,0.0922804406825263,0.2837373949611726,mad,False,True,True,True,True,True,True
1.4308191745935963,5.418257231644724,14.80887235395424,0.040320743,0.18738855,0.121595584,0.16134213,0.04412315,0.04430613,0.02809999,0.0060739242,0.056779392,0.051753037,0.016037095,0.034287512,0.028692294,0.0072342297,0.013629976,0.15833627,,,,,,,,,,,,,,0.0541704699222276,1800.0,0.1907093646360747,0.1931829222852434,0.2712296279339222,mad,True,False,False,False,False,False,False
6.890177321202531,2.652892724101368,15.07386900613491,0.011739185,,,,,,,0.011641838,0.04192801,0.042682473,0.0119008925,0.03777306,0.06923039,0.02032489,0.0115670115,0.042786133,0.02393667,0.043357734,0.17666347,0.014636159,0.07769623,0.2628415,0.036735862,0.015931416,0.046627074,,,,,0.0149677242082356,160.0,0.0807030957606703,0.1650362489629866,0.2698186609891725,mad,False,True,False,False,False,False,False
